VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-04-28 08:59:07,2019-04-28 09:22:27,N,1,226,239,1,5.85,21,0,0.5,0,0,,0.3,24.55,2,1,2.75
1,2019-04-14 18:05:38,2019-04-14 18:07:31,N,1,7,260,1,.50,4,0,0.5,0,0,,0.3,4.8,1,1,0
2,2019-04-06 17:24:39,2019-04-06 17:32:37,N,1,95,28,5,2.27,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2019-04-12 20:23:56,2019-04-12 20:40:44,N,1,75,230,1,3.56,14,0.5,0.5,0,0,,0.3,18.05,2,1,2.75
2,2019-04-25 16:37:05,2019-04-25 17:10:26,N,1,82,102,5,4.81,22,1,0.5,0,0,,0.3,23.8,2,1,0
2,2019-04-27 01:52:42,2019-04-27 02:05:37,N,1,256,225,1,2.92,11.5,0.5,0.5,0,0,,0.3,12.8,1,1,0
2,2019-04-16 20:48:42,2019-04-16 20:55:13,N,1,193,179,1,1.69,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
1,2019-04-05 21:05:51,2019-04-05 21:12:03,N,1,74,41,1,.00,5.5,0.5,0.5,2,0,,0.3,8.8,1,1,0
2,2019-04-17 11:58:51,2019-04-17 12:29:24,N,1,25,35,1,5.56,22.5,0,0.5,0,0,,0.3,23.3,2,1,0
2,2019-04-27 22:58:52,2019-04-27 23:03:39,N,1,112,112,1,1.04,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,0
1,2019-04-05 21:15:39,2019-04-05 21:42:50,N,1,97,107,1,3.90,19.5,3.25,0.5,0,0,,0.3,23.55,2,1,2.75
2,2019-04-20 10:28:45,2019-04-20 10:44:14,N,1,82,82,1,1.32,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2019-04-12 11:04:57,2019-04-12 11:15:32,N,1,198,196,2,2.40,10,0,0.5,0,0,,0.3,10.8,1,1,0
